text,isTelecoms
"Title: OxfordNano - Implementing Special Nanomaterials in Ultra-performance Mobile Radomes Abstract: OxfordNano aims to enhance the EU manufacturing capability in aerospace composite structures using special nanomaterials (NMs) technology derived from ERC research. The target application for this capability is ultra-performance radomes for airborne sensors systems and a growing opportunity to deliver digital services to users on the move e.g. passengers in civil aircraft and trains.
Mobile radomes for the aviation industries need to be strong in structure and impact, lightweight and easily formed to aerodynamic shapes, and be resistant to erosion and lightning. Above all the radome must be transparent i.e. have the minimum insertion losses for that operational frequency range.
In the last 40 years, a range of insulating materials such as ceramics and resin composites have been used to optimise properties such as durability against environment yet possessing maximum and/or tunable radio frequency transparencies. However, in advanced high-mobility applications utilisation of modern lightweight nanocomposites as structural materials for radomes with superior toughness, thermal properties and other functionalities are essential.
OxfordNano’s European Industry project partners in the areas of advanced materials, composite manufacturing and radome design will apply speciality NMs to solve the formidable technical problems in engineering multifunctional composites for radomes, where conventional materials and engineering approaches are reaching the limit of their impact.
There has been much recent progress in understanding NMs formation and scaled-up production techniques from laboratory scale to industrial scale manufacturing. Many technical barriers have been identified in this area of research. At present there is no known commercial technology using h-BN multi-wall nanotubes (BNNTs) at scale. Specially tailored h-BN NMs including h-BN nanotubes from Oxford¹s ERC programmes will underpin the development of ultra-performance mobile radomes.",1
"Title: Relieve-Chol - Reprogramming cell identity to develop new therapies against Cholangiopathies Abstract: Intra- hepatic Cholangiocytes represent one of the main cell type of the liver with hepatocytes. They line the biliary tract and fulfill essential functions such as bile modification and transport. Cholangiocytes are targeted by a diversity of diseases including genetic disorders such as Cystic Fibrosis. There is currently no cure for disorders affecting cholangiocytes and end stage disease require liver transplantation. Importantly, primary cholangiocytes obtained from biopsy can not be grown in vitro without loosing their functional characteristics while transformed cells and animal models rarely recapitulate the entire pathophysiology of human diseases. Consequently, the development of novel drug and therapies remains problematic despite an urgent clinical need. Human induced pluripotent stem cells could provide an advantageous solution to bypass this major challenge. Indeed, these pluripotent stem cells are generated by direct reprograming of somatic cells and they can proliferate almost indefinitely in vitro while maintaining their capacity to differentiate into almost any cell types. Interestingly, hIPSC can be derived from patients with genetic disorders and then differentiated into the relevant cell types for disease modeling purposes. Of direct interest, we recently developed a protocol to generate cholangiocytes from hIPSCs using chemically define conditions. The resulting cells display functional characteristics of their in vivo counterpart including the capacity to transport bile acid. Here, we propose to enable our culture system for the production of  large quantity of hIPSCs derived cholangiocytes in conditions compatible with the pharmaceutical industry requirements. The resulting cells will be then fully characterized to validate their relevance for modeling Cystic fibrosis and for testing small molecules. Thus, the overall objective of this project is to create a novel drug screening platform for the discovery of therapeutics targeting genetic form of cholangiopathies.",0
"Title: ESTEEM - Advanced Energy STorage and Regeneration System for Enhanced Energy Management Abstract: ESTEEM Consortium will bring together their world-leading expertise in aircraft Electrical Power Systems (EPS), Power Electronics (PE), advanced control systems, modelling and simulation for aerospace applications, Energy Storage System (ESS) and smart and Enhanced Electrical Energy Management (E2-EM) strategies to design, develop and manufacture an innovative Energy Storage and Regenerative System ESRS with embedded supercapacitors Energy Storage Device (ESD) for smart energy management of a regenerative Electro-Mechanical Actuator (EMA) emulator. The developed system components; ESD and EMA emulator will be connected together by a Secondary Electrical Distribution Centre (SEPDC) to constitute the ESRS. Then, the ESRS will be interfaced with the “Iron Bird” to demonstrate the concept of advanced Electrical Power Distribution System (EPDS) with E2-EM functionalities. The aim is to demonstrate the E2-EM functionalities for future aircraft EPDS and contributing towards the achievement of more efficient, greener aviation. The developed demonstrator will be efficient, reliable, compact and lighter and smarter.
The key system component will be a newly designed DC/DC converter for interfacing the supercapacitors ESD with the SEPDC, which will be under control of supervisor to implement E2-EM functionalities and energy-management algorithm. Intelligent and adaptive converter control algorithm will be developed to provide high dynamic performance essential for fast control of peak power under situations of gird parameters variation. The converter control will consider the implementation of state of health and monitoring algorithms for the supercapacitors ESD.
The ESTEEM innovations will reach the market through integration within the Regional IADP in Clean Sky 2. The project partners will collaborate with the Topic Manager on a regular basis to ensure that the innovative ESRS demonstrator technology can be seamlessly integrated firstly into the “iron-bird” for ground-based",0
"Title: CHROMAVISION - Super-resolution visualisation and manipulation of metaphase chromosomes Abstract: CHROMAVISION aims to develop a pioneering chromosome imaging and manipulation platform that will fuel the next decades of structural chromosome research. Chromosomal abnormalities are characteristic of many disorders such as cancer, impaired fertility due to maternal aging, and neurological disorders such as fragile X syndrome. If humanity is to fully understand the wide range of diseases that are associated to errors in cell division, we must be able to further 'zoom in' on healthy and diseased chromosomes in all their complexity. The CHROMAVISION platform will allow molecular biologists to automatically isolate individual chromosomes from small tissue or cell samples and have these delivered to a super-resolution microscope. Chromosome isolation and delivery is achieved by an opto-fluidic chip that is able to trap, visualise and lyse individual cells and separate metaphase chromosomes from cell lysate. Single chromosomes can be “hand-selected” and brought into focus of the Super-Resolution Correlative Tweezers Fluorescence Microscope (CTFM-SR3D) that is developed in CHROMAVISION. This instrument will for the first time enable 3D, super-resolution, real-time metaphase chromosome observation and manipulation studies under near-physiological conditions. The technique will push the boundaries of what is currently possible in microfluidics and super-resolution microscopy and combine these into a single powerful approach for chromosome studies. Furthermore, the platform will be applied in CHROMAVISION to address key challenges in clinical and fundamental chromosome research, potentially resulting in breakthrough discoveries. Better imaging and understanding of the chromosomal mechanisms will contribute to our knowledge of the etiology of human diseases and aid drug discovery. The platform will also have large clinical value, allowing identification and monitoring of e.g. cancer heterogeneity.",0
"Title: VESAFE - Enhanced 5G Vehicle to Vehicle Technologies for Safe and Reliable Connected Autonomous Vehicles Applications Abstract: Connected and autonomous vehicles (CAV) holds great potentials for road safety and efficiency, but two major barriers need to be removed before its potentials can be fully unleashed: significantly enhanced vehicle to vehicle (eV2V) services with millimetre wave (mmWave) communications and reliable cooperative perception with autonomous vehicles (AV) sensors. However, the directional connectivity of mmWave presents new challenges for the whole protocol stack of V2V networks, while reliable cooperative perception requires novel design of deep learning (DL) models for object detection and fusion of sensor data from neighbour AVs. The above challenges underpinned by CAV demand a holistic design and tight integration of connected vehicles (CV) and AV technologies. 
This innovative and multi-disciplinary project VESAFE will train the outstanding Fellow candidate to tackle the key challenges with complementary expertise and realize the full potentials of CAV. A novel cross-layer design is proposed for the research of 5th generation (5G) eV2V schemes with mmWave and reliable cooperative perception for advanced CAV safety applications: the eV2V schemes are AV oriented and greatly assisted by the AV cooperative perception, and the reliable cooperative perception is boosted by the awareness of V2V network conditions. And this project propose a novel integrated evaluation of 5G eV2V and CAV applications to support system design and performance characterization. Through the cutting-edge research, this innovative project will produce robust eV2V schemes and reliable cooperative perception solutions, make breakthrough on 5G V2V and CAV safety applications. It will significantly improve the Fellow’s employability and career prospects, strengthen knowledge transfer, boosting the research and innovation (R&I) capacity and research quality, therefore contributing to Europe’s competitiveness and growth in critical sectors of 5G/6G and AV.",1
"Title: uCARe - You can also reduce emissions Abstract: Since technology and renewal of the vehicle fleet do not lower the level of pollutant emissions or improving air quality fast enough, uCARe develops specific, simple and effective measures targeted at users to further reduce pollutant emissions. These measures are based on the aggregation of scattered high quality data already collected by the consortium, supplemented with results of additional measurement campaigns, and knowledge on the behavior and underlying motivation of users. uCARe sets the following objectives:

-	To identify all user-influenced emission aspects (such as driving behavior and component choice) and the reduction potential of these aspects. The reduction potential is determined with an in uCARe developed emission model
-	A toolset consisting of the emission model as well as measures to reduce emissions. This toolset forms the basis for intervention strategies, in which measures are translated to desired behavior. The tools are made available in such a way that they can easily be used by stakeholders (such as cities and consumer organizations) outside of the project. Through this, anybody can set up local initiatives at limited cost.  
-	The deployment of awareness campaigns and pilot projects via (already committed) stakeholders, tuned towards specific users and their motivation, to show that proposed measures are effective and feasible. 
-	An impact assessment of user-related reduction measures, accompanied with technical evidence and options to improve pollutant emission legislation and policy.

uCARe aims to be complete in the coverage of user-related emissions aspects and types of pollutants. By also implementing, monitoring and evaluating proposed measures, uCARe ensures that these are the most effective. When these effective reduction measures are implemented, pollutant emissions reductions for an individual vehicle as high as 50% are envisaged.",0
"Title: SteamBioAfrica - Innovative Large-Scale Production of Affordable Clean Burning Solid Biofuel and Water in Southern Africa: transforming bush encroachment from a problem into a secure and sustainable energy source Abstract: We will adapt, tailor, and advance the results from the Horizon 2020 project SteamBio (Grant agreement 636865). SteamBio demonstrated innovative continuous Superheated Steam processing of agro-forestry biomass into clean burning solid biofuel. This was recognised by the EU Innovation Radar as a market ready innovation with three SMEs identified as key innovators, bringing these innovations to SteamBioAfrica. Across Southern Africa invasive encroachment by bush and other woody species, aggravated by climate change, is creating environmental, social, and economic damage. We will demonstrate superheated steam processing of invasive woody biomass into clean burning biofuel and water in rural Namibia. Operating at an industrially relevant scale (250kg/hour throughput) for over one year, we will validate this biofuel with domestic and industrial customers in Namibia, Botswana, and South Africa. We will prepare sustainable and inclusive business plans to justify post project investment in large scale replication that will result in economic impact, and jobs across the region.
Our objectives will be to validate this superheated steam biomass processing as a viable and sustainable source of large scale, clean burning, secure and affordable energy across Southern Africa. We will confirm market acceptance and ensure that it creates greater value than the cost of harvesting and processing. Quantifying over five different market opportunities, we will create a plan for post project exploitation that will stimulate bush harvesting and reverse encroachment. This will lead to long term socio-economic and environmental benefit across the region. 
SteamBioAfrica will enable large scale, clean, secure, and affordable energy in Africa. It addresses multiple challenges facing Southern Africa, low carbon energy, climate change impacts and resource efficiency. It will transform these challenges into a resilient source of clean and secure energy, water, and sustainable rural economies.",0
"Title: OMICRON - Optical transmission based on integrability and nonlinear Fourier transform Abstract: ""Optical fibre systems form the backbone of global telecommunication networks and carry the bulk of the world's data traffic, serving as a key component of information and communication technology. Although over the years, these systems have become increasingly complex, the quality of optical system performance is still affected by the same key physical features: chromatic dispersion, fiber Kerr nonlinearity, and optical noise. Most of the current optical networks exploit the techniques that were originally developed for linear channels. Thus, it is not surprising that nonlinearity has a detrimental impact on such systems. It has been predicted that, within the next decade the existing optical fibre technology will approach the """"nonlinear transmission limit'', which caps the achievable rate of error-free data transmission.  Thus, in order to reach a the higher capacity of optical fibres it is necessary to shift the relevant information and communications technology paradigm by introducing truly nonlinear modulation, transmission, and signal processing techniques. The aim of this project is to develop ground-breaking visionary concepts and approaches to unlock the capacity of fiber-optic communications beyond the limits of current technology by treating optical fiber as the inherently nonlinear medium it is. Our paradigm-shifting approach is based on the concept mathematical notion of integrability and the related nonlinear Fourier transform-type processing of optical signal, which allow us to use of the fibre nonlinearity in a constructive way. This multidisciplinary project, grouping together the mathematical theory of intergability, advanced signal processing, the physics of nonlinear waves evolution, solitons, and noise interaction with nonlinear excitations, combined with the optical transmission methods and purposes, is aimed at the development of fundamentally new communication technologies to satisfy current and future technology challenges.""",1
"Title: EYE-RISK - Exploring the combined role of genetic and non-genetic factors for developing Age-Related Macular Degeneration: A systems level analysis of disease subgroups, risk factors, and pathways Abstract: Age-related macular degeneration (AMD) is the world’s most important age-related blinding disorder. The current proposal utilises epidemiological data describing clinical phenotype, molecular genetics, lifestyle, nutrition, and in-depth retinal imaging derived from existing longitudinal European epidemiological cohorts and biobanks to provide three major insights needed for long-lasting prevention and therapy for AMD: (a) the development of robust algorithms utilising genetic and non-genetic risk factors to identify personalised risks of developing advanced wet and dry AMD; (b) the identification of novel biomarkers for further stratification of disease risks.
New insights from (a)+(b) will be used to elaborate preventive medical recommendations for highrisk subgroups of AMD patients; and (c) the identification of molecular drivers/biological pathways relevant for onset and progression of advanced AMD that will be used to identify and validate new therapeutic targets.

Key deliverables are:
1. Determination of AMD frequency in Europe, and assessment of AMD risk for phenotypical, genetic, environmental, and biochemical risk factors and their interaction. (WP1-3)
2. Development of a web-based prediction model for personalised risk assessment of AMD based on integration of risk profiles derived from retinal imaging, molecular genetics, assessment of lifestyle, and biochemical testing. (WP4)
3. Modelling and functional characterisation of pathophysiological pathways identified from integrated analysis of current knowledge and the above risk profiles. (WP5)
4. Experimental testing and interpretation of pathophysiological consequences of risks at the molecular level. (WP6)
5. An extension and refinement of the prediction model (WP4) based on work in WP5 and WP6 to generate clinical guidelines for the medical management of high-risk subgroups of patients with AMD. (WP7)
6. Promotion and dissemination of newly gained knowledge towards AMD prevention and therapy development",0
"Title: PECUNIA - ProgrammE in Costing, resource use measurement and outcome valuation for Use in multi-sectoral National and International health economic evaluAtions Abstract: ProgrammE in Costing, resource use measurement and outcome valuation for Use in multi-sectoral National and International health economic evaluAtions (PECUNIA) addresses the call SC1-PM-20-2017 Methods research for improved health economic evaluation. The consortium brings together 10 partners from 6 countries with complementary methodological expertise. It represents differing health care systems with varying feasibility and acceptability of economic evaluations in evidence-informed decision making. Some countries have established national unit cost programmes (DE, NL, UK), some early stage initiatives (AT, ES, HU). Availability of health utility value sets for outcome evaluations and requirements in terms of the primary analytical perspective of economic evaluations (health & social care vs. societal) also differ. 
Over 36 months, PECUNIA will develop standardised, harmonised and validated multi-sectoral, multi-national and multi-person methods, tools and information for 1) self-reported resource use measurement, 2) reference unit cost valuation, 3) cross-national health utility assessment, and 4) broader wellbeing measurement. To achieve the widest impact possible and exploit its disruptive innovation potential for end users, decision makers, payers and the industry, the work will be executed in close collaboration with 5) external scientific advisors and  broad outreach to all relevant stakeholders. Considering feasibility and relevant societal challenges in the European health systems, selected mental health disease areas (depression, schizophrenia, PTSD) will be used as illustrative examples for cost assessment.
PECUNIA will lead to better understanding of the variations in costs and outcomes within and across countries, improve the quality, comparability and transferability of economic evaluations in Europe, and support the feasibility of broader economic and societal impacts measurement and valuation in multi-sectoral economic evaluations also for HTA.",0
"Title: DEMETRA - Demonstrator of EGNSS Services based on Time Reference Architecture Abstract: DEMETRA aims to demonstrate the feasibility of delivering early EGNSS timing services to end users by utilising an operational demonstrator and conducting tests with pilot applications. Based on the current practice of national metrological laboratories, DEMETRA will define and develop a prototype of a European time disseminator, based on EGNSS., An array of important service features that are necessary for a wide variety of users will be added. These will include: high accuracy calibrated time transfer to a monitored and certified remote time stamping.
Nine different time services are proposed for demonstration by consortium partners. These will be established at INRIM premises for two validation test campaigns: a closed loop test, aiming to validate the performances and the second test will be with user terminals located in a real user environment, integrated into the user application to test the real advantages and feasibility of the new proposed services. Envisaged end users are telecoms, power transmission, banks, and TV broadcasting networks. The DEMETRA partnership, including Scientific Institutions, GNSS Industries, and a service provider cover the different facets of the project, including an analysis of commercial potential in terms of market and business development.
DEMETRA fits perfectly the objectives of the work program in relation to: innovation, demonstration of pilot applications, use of EGNOS and Galileo Early Services, intention to commercialise the developed service, certification, legal and societal acceptance fostering EGNSS adoption and Long term potential to set common standards in the field of GNSS applications.
The proposed services could become the basis for European timing standards, facilitating the independence from GPS for the timing of critical European infrastructure and fostering the dissemination through Europe of common standardised time services, based on EGNSS.",1
"Title: Tendon Therapy Train - Engineering in vitro microenvironments for translation of cell-based therapies for tendon repair Abstract: Tendon Therapy Train is a research, training and innovation programme for human and equine tendon repair and regeneration that will exploit recent advancements in tissue engineering by self-assembly (TESA) technologies which have led to the clinical translation and commercialisation of advanced therapy medicinal products (ATMPs).  Although TESA therapies have the potential to revolutionise healthcare for numerous clinical targets, a lack of researchers with the necessary interdisciplinary skillset to advance the field is limiting clinical translation.  Tendon therapy train, a network of 8 beneficiaries and 8 partners (7 universities, 7 companies and 2 hospitals) from six countries across Europe, will train a cohort of 15 researchers to doctoral level in the interdisciplinary area of ATMPs.  The innovative credentials of the research and training programme involve engineering suitable ex vivo culture environments that, by mimicking the native tendon tissue milieu (human and equine), will maintain the tenogenic phenotype  of tendon derived cells and differentiate non-tendon derived cells (stem cells and dermal fibroblasts) towards the tenogenic lineage, subsequently enabling development of three-dimensional cell-assembled tissue equivalents, the clinical potential of which will be assessed in suitable preclinical models.  The comprehensive Tendon Therapy Train programme will equip researchers with transferable inter- and multidisciplinary skills that will further European-based knowledge, innovation, competitiveness and leadership in the field of TESA / ATMP and ultimately enable clinical translation and commercialisation of the developed technologies.",0
"Title: VSHER - Mechanistic Understanding of Heterogenised Hydrogen Evolution Catalysts Through Vibrational Spectroelectrochemistry Abstract: Hydrogen (H2) will play a central role in the future global energy economy. It is therefore of utmost importance to develop economic routes for the production of H2 to make it more attractive as energy carrier medium in the future. Particularly, Co and Ni based compounds have gained attention for molecular H2 catalysis lately. Co glyoxime and pentapyridine coordinative complexes as well as Ni phosphine compounds are promising candidates exhibiting high catalytic activity in both electro- and light driven H2 catalysis in water. Nevertheless, for technological application the catalysts have to be immobilized on electrode surfaces. The adsorption strongly alters the catalytic reactions, which is still not clearly understood. To investigate the adsorbed catalysts, advanced spectroscopic methods are required that are able to provide sensitive information on the catalytic reaction at a molecular level. The aim of this proposed research is to investigate the heterogeneous catalytic reaction mechanism of Co and Ni mediated catalysis using an innovative combination of potential controlled confocal resonance Raman and ATR FT infrared absorption spectroscopy assisted by electrocatalytic methods and DFT calculations. For this, the three mentioned types of catalysts will be adsorbed on metal oxide surfaces and their catalytic reactions spectroelectrochemically and electrochemically investigated. Special emphasis is led on the role of heterogeneous electron and proton transfer steps on the overall heterogeneous catalytic activity compared to the homogeneous case. Through variation of the electrode material, the modulating material/catalyst interaction is aimed to be investigated in detail. In the outcome, the results will afford a comprehensive picture of the mechanism of metal catalysed HER.",0
"Title: SOLAR2CHEM - Training the next generation of scientists in solar chemicals for a sustainable Europe by hybrid molecule/semiconductor devices Abstract: SOLAR2CHEM will train 15 early stage researchers to fill the existing gap in the European industrial landscape in the area of solar chemicals production and usage in technical, economic and policy aspects. The consortium is formed by 12 beneficiaries including 9 academic and 3 non-academic organisations plus 8 partner organisations to cover a full training programme on scientific, technical and personal development skills which will include secondments in current world leading countries (Japan, US, Australia) to gather the necessary knowledge and implement it in Europe. The main objectives of the programme are i) to train 15 ESRs in state of the art concepts and techniques, with a strong focus on interdisciplinary knowledge on physical sciences (chemistry, physics, materials science and engineering), providing communication, leadership, management skills and solid professional connections; ii) to advance knowledge on hybrid devices for solar chemicals production focussing on novel molecules and materials exceeding current efficiencies and selectivity, while considering the environmental footprint based on materials availability and manufacturing process. Special attention will be given to state of the art characterisation techniques and modelling; and iii) to cover the promotion of solar chemicals within policy-makers and stakeholders, and the development of the private sector through communication to the general public. Strong links with industrial partners and technology transfer offices will ensure that the existing gap is filled.",0
"Title: SEMANTAX - Form-Independent Semantics for Natural Language Understanding Abstract: The project addresses the most important open problem in NLP, to develop a robust semantics that is invariant across different linguistic forms within a language and across languages, and embodies aspects of common-sense knowledge.  It will be derived by machine-learning from machine-reading of vast amounts of text, using an existing state-of-the-art wide-coverage CCG semantic parser developed under previous ERC funding to the PI, initially to build traditional semantic analyses of sentences relating named entities.

Patterns of entailment across semantic expressions relating the same named entities will be then detected across other entities of the same types, to construct directed entailment graphs. Cliques within the graphs constitute paraphrases, and can be collapsed to a single cluster identifier.  The paraphrase-clustered entailment graph can then be used to redefine the semantics delivered by the parser as conjunctions of entailed paraphrase clusters, to make it invariant under paraphrase and common-sense entailment, yet compatible with a traditional logical operator semantics.  The semantics will be extended to a wide range of logical operators, including tense, modality, aspect, and voice, and to implicative and evidential verbs, light verbs, multi-word expressions, and idioms. The method will be applied to semantic parsing, machine translation, knowledge-graph query, and the construction of large knowledge graphs or semantic nets from text, using spreading activation to limit growth in costs of updating and querying the knowledge graph.

In the later stages of the project, the paraphrase-clustered entailment semantics will form the bassi for an incremental semantic parser, using a novel shift-reduce architecture proposed for CCG by the PI in 2000, guided by a modern neural network parsing model acting as a categorial ``supertagger'' and parser action model, for application to language modeling for the machine translation component.",0
"Title: INDIA-H2O - bIo-mimetic and phyto-techNologies DesIgned for low-cost purficAtion and recycling of water Abstract: INDIA-H20 will develop, design and demonstrate high-recovery, low-cost water treatment systems for saline groundwater and industrial wastewaters. The focus for developments will be in the arid state of Gujarat, where surface water resources are very scarce. We will develop novel batch-reverse osmosis technology for a 10-fold reduction in specific energy consumption with high fractions of water recovery (80%) reducing /m3 operating costs to below €0.35/m3 (<30 rupees/m3). Forward osmosis will be developed and piloted for use in wastewater recovery applications including hybrid arrangements with reverse osmosis for further reduction in energy consumption. These solutions will be demonstrated in small-scale rurally relevant low-cost systems for brackish groundwater treatment for use as safe drinking water, which will be extended to include phyto-technology solutions for rural domestic wastewater treatment. Systems will remove salinity and emerging pollutants (e.g. agricultural chemicals), valorise rejected brines in halophytic crop cultivation. For specific industrial wastewater in textile, desalination and dairy we will develop and demonstrate cost-effective high-efficiency hybrid technologies for water recycling with minimum liquid discharge, using advanced membrane technologies to achieve the required water quality for recycling. A centre of excellence will be established in water treatment membrane technologies, design operation and monitoring. Activities such as supply chain mapping and EU India collaboration on developing industrial scale forward osmosis membranes and batch-RO systems will support the development of business models to exploit the developed solutions to mutual EU/India economic advantage. We will analyse and produce policy briefs on economic models and governance arrangements for viable adoption of the developed systems.",0
"Title: DOWN2EARTH - DOWN2EARTH: Translation of climate information into multilevel decision support for social adaptation, policy development, and resilience to water scarcity in the Horn of Africa Drylands Abstract: Prolonged periods of extreme water scarcity induced by drought are detrimental to regional economies through crop and livestock loss, threatening food security in rural communities, and making politically unstable regions more vulnerable to conflict, terrorism, and mass migration. The rural communities of the Horn of Africa Drylands (HAD) are extremely vulnerable to food insecurity and associated economic losses during drought conditions due to low socio-economic levels and low adaptive capacity to climatic shocks, such that frequent and more severe droughts in HAD have dramatically reduced soil moisture and affecting drinking water reserves, leading to increased food insecurity, livestock loss, and major water shortages. DOWN2EARTH is composed of a multidisciplinary project team that will deliver state-of-the-art and community relevant climate services that focus on water scarcity and its consequences at or near the Earth’s surface (hence DOWN2EARTH) to increasingly vulnerable agro-pastoral populations in HAD. The project is designed to bolster existing climate services frameworks, improve decision support to governments and NGOs in the most vulnerable HAD countries (Kenya, Somalia, Ethiopia), and to improve community-centric adaptation and resilience to climate change. The project will: assess the socio-economic dimensions and human dynamics of climate change including feedbacks between climatic shocks, human behavior, and policy implementation; characterize historical trends and future projections of water scarcity, food insecurity, population, and land use; develop and enhance multi-level decision-support tools that emphasize the translation of climate information into critical land and water information required for adaptation and resilience by end users and state/regional governments; and strengthen regional climate services through capacity building, citizen science, information dissemination, expansion of data networks, and policy implementation.",0
"Title: MetaVEH - Metamaterial Enabled Vibration Energy Harvesting Abstract: Increasing demand for fully autonomous wireless sensors to service the emerging technologies of the internet of things, remote and real time monitoring of vulnerable environments or self-sensing smart structures is driving a requirement for efficient and novel methods of energy harvesting. The sensor's data communication has a substantial power requirement that presents a serious constraint upon the number of sensors, and their capability. Our primary aim is to realise innovative Lead-free electromechanical energy harvesters; these will be easily installed, to power, in a clean and low-cost manner, autonomous wireless sensing devices thereby eliminating batteries and human intervention: This will revolutionise sensor applications whilst simultaneously reducing chemical waste. This is timely as in current solutions battery replacement is either logistically impossible or too expensive and batteries carry a toxic chemical cost. Solar panels have the environmental drawback of using toxic materials. In our vision of future sensor technology, with our vibration energy harvesters (VEH) as their primary power source, a battery, will become unnecessary, and their associated chemical waste will no longer occur, and these sensors will become truly autonomous. The harvester's mechanical core will draw on advanced multiresonator designs, integrating Lead-free piezoelectric patches enhanced by the unique wave control capacities of resonant elastic metamaterials. Currently microVEH, though promising, suffers due to frequency mismatch: We have the ambition to bridge the gap between different scales by leveraging the potential of metamaterials. This will dramatically increase the energy available for harvesting, and operational bandwidth. For electronic applications the integration of rectifiers in the circuitry will allow for the full exploitation of the multiresonant design.",1
"Title: HIGGSBNDL - Higgs bundles: Supersymmetric Gauge Theories and Geometry Abstract: String theory provides a unified description of particle physics and gravity, within a consistent theory of quantum gravity. The goal of this research is to develop both the phenomenological implications as well as conceptual foundations of string theory and its non-perturbative completions, M- and F-theory. Both, seemingly independent, questions are deeply connected to a mathematical structure, the Higgs bundle, which characterizes supersymmetric vacua of dimensionally reduced gauge theories, and insights into the moduli space of Higgs bundles will result in a fruitful cross-connection between these subjects.
For string theory to engage in a meaningful dialog with particle physics, it is paramount to gain a universal understanding of the low energy effective theories that can arise from it. Building on the success of studying F-theory vacua in terms of Higgs bundles, we propose to develop the Higgs bundle approach for M-theory on G2-manifolds, leading to a universal characterization of the low energy physics. Methods developed for Higgs bundles of d = 3 N = 2 theories obtained from M5-branes on three-manifolds will be used in this process. Associated to each Higgs bundle is a local G2 manifold and we propose a way (using new results in geometry) to construct compact G2 spaces associated to these, which manifestly ensure the phenomenological soundness of the compactifications.
Higgs bundles have recently also played a key role in studying the compactifications of the M5-brane in M-theory. We propose and develop a new duality between a d = 4 theory on a four-manifold X4 and a d = 2, N = (2,0) supersymmetric gauge theory on a two-sphere S2, obtained by considering the M5-brane theory on X4xS2. The supersymmetric vacua have a characterization in terms of Higgs bundles, which can be studied with tools developed for F- theory Higgs bundles on four-manifolds. Furthermore we propose a concrete approach to derive this duality from first principles.",0
"Title: 5G-VINNI - 5G Verticals INNovation Infrastructure Abstract: 5G-VINNI will accelerate the uptake of 5G in Europe by providing an end-to-end (E2E) facility that validates the performance of new 5G technologies by operating trials of advanced vertical sector services. The 5G-VINNI strategy to achieve this involves: (1) Designing the most advanced 5G facility to demonstrate that technical and business 5G KPIs can be met, (2) Building and operating 7 interworking instances of the E2E facility to prove the capabilities and openness of the system, (3) Creating user friendly zero-touch orchestration, operations and management systems for the 5G-VINNI facilities to ensure operational efficiencies and optimal resource use, (4) Proving the 5G-VINNI capabilities through extensive experiments and measurements of performance against the 5G KPIs, (5) Developing a viable 5G ecosystem model to support the NaaS infrastructure provision as a sustainable business beyond the project, and (6) Promoting the value of 5G-VINNI results to the relevant standards bodies and open source communities. The 5G-VINNI E2E facility will demonstrate the achievement of 5G KPIs across a range of combinations and permutations of new 5G access technologies and end-user equipment types interconnected by the most advanced 5G core network technologies available. For this 5G-VINNI will leverage the latest 5G technologies, including results from previous 5G PPP projects. This approach employs Network Function Virtualization, Network Slicing and a rigorous automated testing campaign to validate the 5G KPIs under various combinations of technologies and network loads. To ensure realistic load scenarios 5G-VINNI will create and make available an openness framework to give verticals and peer projects easy access to the 5G-VINNI facilities, both legally and technically, e.g. via open APIs. The 5G-VINNI facilities include 7 infrastructure instances in nationally supported 5G nodes across Europe; this number may be expanded as the ICT-19 projects come on-line in 2019.",1
"Title: TeLSCombe - Temporal Laser cavity-Solitons for micro-resonator based optical frequency combs Abstract: Precise timing has led to many advances, such as GPS and the Internet, which depend critically on frequency and time standards. The currently limited accuracy, however, is hindering the progress towards societal-changing technologies such as telecommunications beyond 5G or precise earth mapping.
Optical atomic clocks based on optical frequency combs – Nobel prize in Physics, 2005 to Hall and Hänsch – are the only technology capable of providing timing accurate up to 10^(-18) seconds, answering such a demand of time precision. The realisation of such clocks in portable scale is expected to change the technology landscape.
Micro-combs – based on miniature optical resonators – have galvanized the attention of the world over the past ten years with the promise to realise the full potential of frequency combs in a compact form. 
However, these devices still do not meet the demand of practical atomic clocks which require reliable optical sources and currently depend on bulky pulsed lasers, which are well-known for their robustness but unfit for portable applications.
Developing energy-efficient micro-combs with the reliability and versatility of control of modern pulsed lasers will require to surpass the intrinsic limitations of the nonlinear physics exploited so far for their generation.
Here we propose a high-gain/ high-risk research plan which steers from the state-of-the-art and builds on a different physics for developing micro-combs with control capabilities beyond the current miniature solutions.
Specifically, we will exploit the generation of localised waves called temporal laser cavity-solitons in complex resonators exhibiting lasing and parametric nonlinear interactions. Such a setting is mostly unexplored and this proposal will demonstrate the unique features of these waves and their general impact in broader physics. Eventually, this study will pave the way to a class of robust micro-combs which can be controlled with user-friendly machine learning approaches.",1
